list-il-m,4,2,1,24,294298,12262
list-il-m,8,2,1,48,518255,10796
list-il-m,12,2,1,72,560307,7782
list-il-m,2,4,1,24,238123,9921
list-il-m,4,4,1,48,313765,6536
list-il-m,8,4,1,96,478100,4980
list-il-m,12,4,1,144,566314,3932
list-il-m,2,8,1,48,247062,5147
list-il-m,4,8,1,96,314619,3277
list-il-m,8,8,1,192,443529,2310
list-il-m,12,8,1,288,578926,2010
list-il-m,2,16,1,96,289552,3016
list-il-m,4,16,1,192,495982,2583
list-il-m,8,16,1,384,1123206,2925
list-il-m,12,16,1,576,1656866,2876
list-il-m,2,32,1,192,517227,2693
list-il-m,4,32,1,384,921089,2398
list-il-m,8,32,1,768,2155472,2806
list-il-m,12,32,1,1152,3491909,3031
list-dl-m,2,1,1,6,229458,38243
list-dl-m,4,1,1,12,297688,24807
list-dl-m,8,1,1,24,449746,18739
list-dl-m,12,1,1,36,563764,15660
list-dl-m,2,2,1,12,232742,19395
list-dl-m,4,2,1,24,325171,13548
list-dl-m,8,2,1,48,448796,9349
list-dl-m,12,2,1,72,579671,8050
list-dl-m,2,4,1,24,228739,9530
list-dl-m,4,4,1,48,317724,6619
list-dl-m,8,4,1,96,468493,4880
list-dl-m,12,4,1,144,982398,6822
list-dl-m,2,8,1,48,234600,4887
list-dl-m,4,8,1,96,301456,3140
list-dl-m,8,8,1,192,507335,2642
list-dl-m,12,8,1,288,708747,2460
list-dl-m,2,16,1,96,344098,3584
list-dl-m,4,16,1,192,491055,2557
list-dl-m,8,16,1,384,890479,2318
list-dl-m,12,16,1,576,1497002,2598
list-dl-m,2,32,1,192,453275,2360
list-dl-m,4,32,1,384,798048,2078
list-dl-m,8,32,1,768,1968174,2562
list-dl-m,12,32,1,1152,3763669,3267
list-i-s,2,1,1,6,268710,44785
list-i-s,4,1,1,12,314724,26227
list-i-s,8,1,1,24,516345,21514
list-i-s,12,1,1,36,611072,16974
list-i-s,2,2,1,12,278371,23197
list-i-s,4,2,1,24,314530,13105
list-i-s,8,2,1,48,453364,9445
list-i-s,12,2,1,72,619954,8610
list-i-s,2,4,1,24,267183,11132
list-i-s,4,4,1,48,310163,6461
list-i-s,8,4,1,96,658809,6862
list-i-s,12,4,1,144,562516,3906
list-i-s,2,8,1,48,277780,5787
list-i-s,4,8,1,96,312549,3255
list-i-s,8,8,1,192,474167,2469
list-i-s,12,8,1,288,677629,2352
list-i-s,2,16,1,96,310085,3230
list-i-s,4,16,1,192,397192,2068
list-i-s,8,16,1,384,656989,1710
list-i-s,12,16,1,576,1013605,1759
list-i-s,2,32,1,192,394972,2057
list-i-s,4,32,1,384,566175,1474
list-i-s,8,32,1,768,1272892,1657
list-i-s,12,32,1,1152,2487155,2158
list-d-s,2,1,1,6,268568,44761
list-d-s,4,1,1,12,330113,27509
list-d-s,8,1,1,24,476937,19872
list-d-s,12,1,1,36,530743,14742
list-d-s,2,2,1,12,276600,23050
list-d-s,4,2,1,24,330935,13788
list-d-s,8,2,1,48,488939,10186
list-d-s,12,2,1,72,554330,7699
list-d-s,2,4,1,24,270510,11271
list-d-s,4,4,1,48,331722,6910
list-d-s,8,4,1,96,478119,4980
list-d-s,12,4,1,144,546860,3797
list-d-s,2,8,1,48,280983,5853
list-d-s,4,8,1,96,337737,3518
list-d-s,8,8,1,192,471060,2453
list-d-s,12,8,1,288,601325,2087
list-d-s,2,16,1,96,292300,3044
list-d-s,4,16,1,192,364150,1896
list-d-s,8,16,1,384,525490,1368
list-d-s,12,16,1,576,960833,1668
list-d-s,2,32,1,192,362537,1888
list-d-s,4,32,1,384,421878,1098
list-d-s,8,32,1,768,1327086,1727
list-d-s,12,32,1,1152,2150554,1866
list-il-s,2,1,1,6,265800,44300
list-il-s,4,1,1,12,308308,25692
list-il-s,8,1,1,24,467137,19464
list-il-s,12,1,1,36,537701,14936
list-il-s,2,2,1,12,233392,19449
list-il-s,4,2,1,24,295876,12328
list-il-s,8,2,1,48,579937,12082
list-il-s,12,2,1,72,726072,10084
list-il-s,2,4,1,24,467362,19473
list-il-s,4,4,1,48,418009,8708
list-il-s,8,4,1,96,494221,5148
list-il-s,12,4,1,144,574511,3989
list-il-s,2,8,1,48,296409,6175
list-il-s,4,8,1,96,344552,3589
list-il-s,8,8,1,192,515429,2684
